OTU_ID,Kingdom,Phylum,Class,Order,Family ,Genus,Species,Label
FOTU_2579,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales_sp,FOTU_2579_Hypocreales
FOTU_2588,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2588_unidentified
FOTU_2583,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2583_unidentified
FOTU_2589,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2589_unidentified
FOTU_2594,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,unidentified,Powellomycetaceae_sp,FOTU_2594_Powellomycetaceae
FOTU_2590,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2590_unidentified
FOTU_2595,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2595_unidentified
FOTU_2575,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,unidentified,Gigasporaceae_sp,FOTU_2575_Gigasporaceae
FOTU_2593,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2593_unidentified
FOTU_2597,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2597_unidentified
FOTU_2585,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,unidentified,unidentified,unidentified,FOTU_2585_Coniochaetales
FOTU_2596,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2596_unidentified
FOTU_2591,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_virens,FOTU_2591_Trichoderma_virens
FOTU_2603,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2603_unidentified
FOTU_2598,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2598_unidentified
FOTU_2599,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Sardiniella,Sardiniella_urbana,FOTU_2599_Sardiniella_urbana
FOTU_2600,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS05,unidentified,unidentified,GS05_sp,FOTU_2600_GS05
FOTU_2592,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,unidentified,unidentified,FOTU_2592_Didymellaceae
FOTU_2602,Fungi,Basidiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2602_Basidiomycota
FOTU_2608,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,FOTU_2608_Rozellomycota
FOTU_2604,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unidentified,unidentified,FOTU_2604_Ceratobasidiaceae
FOTU_2609,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2609_unidentified
FOTU_2605,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,unidentified,Tubeufiaceae_sp,FOTU_2605_Tubeufiaceae
FOTU_2612,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2612_unidentified
FOTU_2606,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2606_unidentified
FOTU_2607,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2607_Fungi
FOTU_2610,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,FOTU_2610_Cladophialophora_sp
FOTU_2611,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2611_unidentified
FOTU_2616,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2616_unidentified
FOTU_2613,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2613_unidentified
FOTU_2614,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2614_unidentified
FOTU_2619,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2619_unidentified
FOTU_2615,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2615_unidentified
FOTU_2620,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2620_unidentified
FOTU_2617,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2617_unidentified
FOTU_2618,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_epilithographicola,FOTU_2618_Periconia_epilithographicola
FOTU_2626,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Kochiomyces,Kochiomyces_dichotomus,FOTU_2626_Kochiomyces_dichotomus
FOTU_2621,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2621_unidentified
FOTU_2623,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2623_unidentified
FOTU_2625,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2625_unidentified
FOTU_2630,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2630_unidentified
FOTU_2632,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2632_unidentified
FOTU_2601,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Ilyonectria_mors-panacis,FOTU_2601_Ilyonectria_mors-panacis
FOTU_2627,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2627_unidentified
FOTU_2629,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2629_unidentified
FOTU_2622,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_macrospinosa,FOTU_2622_Periconia_macrospinosa
FOTU_2624,Fungi,Basidiobolomycota,unidentified,unidentified,unidentified,unidentified,Basidiobolomycota_sp,FOTU_2624_Basidiobolomycota
FOTU_2631,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_capitata,FOTU_2631_Mortierella_capitata
FOTU_2633,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2633_unidentified
FOTU_2638,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2638_unidentified
FOTU_2634,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2634_unidentified
FOTU_2636,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2636_Fungi
FOTU_2637,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_2637_Fungi
FOTU_2641,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2641_unidentified
FOTU_2635,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2635_unidentified
FOTU_2628,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2628_Fungi
FOTU_2640,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2640_unidentified
FOTU_2649,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2649_unidentified
FOTU_2642,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes_sp,FOTU_2642_Agaricomycetes
FOTU_2639,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2639_unidentified
FOTU_2643,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2643_unidentified
FOTU_2644,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Arachnion,Arachnion_album,FOTU_2644_Arachnion_album
FOTU_2646,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,unidentified,FOTU_2646_Aspergillus
FOTU_2651,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2651_unidentified
FOTU_2647,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2647_unidentified
FOTU_2648,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2648_unidentified
FOTU_2653,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2653_unidentified
FOTU_2645,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_2645_Fungi
FOTU_2659,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2659_unidentified
FOTU_2650,Fungi,Ascomycota,Leotiomycetes,Helotiales,Vibrisseaceae,Phialocephala,Phialocephala_sp,FOTU_2650_Phialocephala_sp
FOTU_2654,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_nivea,FOTU_2654_Coprinopsis_nivea
FOTU_2655,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2655_unidentified
FOTU_2660,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2660_unidentified
FOTU_2657,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2657_unidentified
FOTU_2658,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Hygrocybe_sp,FOTU_2658_Hygrocybe_sp
FOTU_2652,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,unidentified,FOTU_2652_Chaetomiaceae
FOTU_2662,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2662_unidentified
FOTU_2663,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus_disseminatus,FOTU_2663_Coprinellus_disseminatus
FOTU_2669,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2669_unidentified
FOTU_2656,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,unidentified,unidentified,FOTU_2656_Bionectriaceae
FOTU_2661,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Tetraplosphaeriaceae,unidentified,unidentified,FOTU_2661_Tetraplosphaeriaceae
FOTU_2666,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2666_unidentified
FOTU_2667,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2667_unidentified
FOTU_2668,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,FOTU_2668_Rozellomycota
FOTU_2673,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2673_unidentified
FOTU_2670,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2670_unidentified
FOTU_2664,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,unidentified,unidentified,FOTU_2664_Chaetosphaeriaceae
FOTU_2671,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes_sp,FOTU_2671_Agaricomycetes
FOTU_2677,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2677_unidentified
FOTU_2674,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2674_unidentified
FOTU_2665,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2665_Ascomycota
FOTU_2675,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS11,unidentified,unidentified,GS11_sp,FOTU_2675_GS11
FOTU_2676,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2676_unidentified
FOTU_2678,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2678_unidentified
FOTU_2672,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus_domesticus,FOTU_2672_Coprinellus_domesticus
FOTU_2681,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2681_unidentified
FOTU_2679,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_2679_Fungi
FOTU_2683,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2683_unidentified
FOTU_2686,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2686_unidentified
FOTU_2682,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Nidulariaceae,Cyathus,Cyathus_stercoreus,FOTU_2682_Cyathus_stercoreus
FOTU_2690,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2690_unidentified
FOTU_2685,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2685_unidentified
FOTU_2688,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2688_unidentified
FOTU_2691,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2691_unidentified
FOTU_2687,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota_sp,FOTU_2687_Chytridiomycota
FOTU_2684,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Endomelanconiopsis,Endomelanconiopsis_sp,FOTU_2684_Endomelanconiopsis_sp
FOTU_2696,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2696_unidentified
FOTU_2692,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2692_unidentified
FOTU_2693,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_2693_Fungi
FOTU_2694,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2694_unidentified
FOTU_2700,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2700_unidentified
FOTU_2695,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Perenniporia,Perenniporia_truncatospora,FOTU_2695_Perenniporia_truncatospora
FOTU_2689,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2689_Ascomycota
FOTU_2697,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2697_unidentified
FOTU_2703,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_2703_Fungi
FOTU_2702,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2702_unidentified
FOTU_2698,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2698_Fungi
FOTU_2699,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2699_unidentified
FOTU_2704,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2704_unidentified
FOTU_2701,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_2701_Fungi
FOTU_2705,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,FOTU_2705_Rozellomycota
FOTU_2706,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2706_unidentified
FOTU_2680,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified,FOTU_2680_Acaulospora
FOTU_2708,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_2708_Agaricomycetes
FOTU_2715,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,unidentified,FOTU_2715_Paraconiothyrium
FOTU_2710,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,unidentified,Sarcosomataceae_sp,FOTU_2710_Sarcosomataceae
FOTU_2707,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2707_Fungi
FOTU_2712,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales_sp,FOTU_2712_Agaricales
FOTU_2713,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2713_unidentified
FOTU_2714,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2714_unidentified
FOTU_2717,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_arxii,FOTU_2717_Cladophialophora_arxii
FOTU_2721,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2721_unidentified
FOTU_2718,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2718_unidentified
FOTU_2722,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2722_unidentified
FOTU_2723,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,Sebacinales_sp,FOTU_2723_Sebacinales
FOTU_2709,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,unidentified,FOTU_2709_Trichosporon
FOTU_2724,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2724_unidentified
FOTU_2719,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2719_unidentified
FOTU_2711,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,FOTU_2711_Glomeraceae
FOTU_2720,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2720_unidentified
FOTU_2729,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2729_unidentified
FOTU_2716,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,unidentified,FOTU_2716_Nectriaceae
FOTU_2725,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,FOTU_2725_Rozellomycota
FOTU_2726,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2726_unidentified
FOTU_2727,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2727_unidentified
FOTU_2728,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2728_unidentified
FOTU_2730,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2730_unidentified
FOTU_2732,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2732_Fungi
FOTU_2743,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2743_unidentified
FOTU_2735,Fungi,Ascomycota,Dothideomycetes,Hysteriales,Hysteriaceae,Gloniopsis,Gloniopsis_sp,FOTU_2735_Gloniopsis_sp
FOTU_2731,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS08,unidentified,unidentified,GS08_sp,FOTU_2731_GS08
FOTU_2736,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2736_unidentified
FOTU_2733,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2733_Fungi
FOTU_2737,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2737_unidentified
FOTU_2738,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Laetisaria,Laetisaria_sp,FOTU_2738_Laetisaria_sp
FOTU_2740,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,unidentified,unidentified,FOTU_2740_Xylariaceae
FOTU_2747,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2747_unidentified
FOTU_2742,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2742_unidentified
FOTU_2739,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2739_unidentified
FOTU_2744,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2744_unidentified
FOTU_2745,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,unidentified,unidentified,Basidiobolales_sp,FOTU_2745_Basidiobolales
FOTU_2741,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes_sp,FOTU_2741_Agaricomycetes
FOTU_2734,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,unidentified,FOTU_2734_Preussia
FOTU_2751,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2751_unidentified
FOTU_2749,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2749_unidentified
FOTU_2746,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Conlarium,Conlarium_sp,FOTU_2746_Conlarium_sp
FOTU_2750,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2750_unidentified
FOTU_2748,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2748_Chytridiomycota
FOTU_2761,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2761_unidentified
FOTU_2752,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2752_unidentified
FOTU_2753,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2753_unidentified
FOTU_2754,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2754_unidentified
FOTU_2762,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,FOTU_2762_Rozellomycota
FOTU_2757,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2757_unidentified
FOTU_2758,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2758_unidentified
FOTU_2759,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,unidentified,Melanommataceae_sp,FOTU_2759_Melanommataceae
FOTU_2764,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes_sp,FOTU_2764_Agaricomycetes
FOTU_2765,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2765_unidentified
FOTU_2755,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2755_Fungi
FOTU_2756,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp,FOTU_2756_Sordariomycetes
FOTU_2763,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2763_Chytridiomycota
FOTU_2768,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2768_unidentified
FOTU_2766,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium_sp,FOTU_2766_Ceratobasidium_sp
FOTU_2770,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2770_unidentified
FOTU_2767,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2767_unidentified
FOTU_2769,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2769_unidentified
FOTU_2760,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_2760_Sordariomycetes
FOTU_2773,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2773_unidentified
FOTU_2774,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2774_unidentified
FOTU_2771,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2771_unidentified
FOTU_2772,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,unidentified,FOTU_2772_Sebacinales
FOTU_2784,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2784_unidentified
FOTU_2776,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2776_unidentified
FOTU_2785,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,FOTU_2785_Rozellomycota
FOTU_2777,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2777_unidentified
FOTU_2786,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2786_unidentified
FOTU_2782,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2782_Ascomycota
FOTU_2783,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2783_unidentified
FOTU_2780,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2780_Fungi
FOTU_2787,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2787_unidentified
FOTU_2788,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Chlorophyllum,Chlorophyllum_hortense,FOTU_2788_Chlorophyllum_hortense
FOTU_2778,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,Chaetomiaceae_sp,FOTU_2778_Chaetomiaceae
FOTU_2779,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2779_Fungi
FOTU_2781,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum,FOTU_2781_Fusarium_oxysporum
FOTU_2789,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Chaetothyriales_fam_Incertae_sedis,Strelitziana,unidentified,FOTU_2789_Strelitziana
FOTU_2790,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Polyschema,Polyschema_sclerotigenum,FOTU_2790_Polyschema_sclerotigenum
FOTU_2794,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2794_unidentified
FOTU_2792,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2792_unidentified
FOTU_2775,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus_occultum,FOTU_2775_Paraglomus_occultum
FOTU_2796,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2796_unidentified
FOTU_2798,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2798_unidentified
FOTU_2795,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,FOTU_2795_Rozellomycota
FOTU_2793,Fungi,Basidiomycota,Tremellomycetes,Tremellales,unidentified,unidentified,unidentified,FOTU_2793_Tremellales
FOTU_2802,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2802_unidentified
FOTU_2799,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2799_unidentified
FOTU_2803,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2803_unidentified
FOTU_2791,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_taibaiensis,FOTU_2791_Vishniacozyma_taibaiensis
FOTU_2800,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2800_unidentified
FOTU_2804,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2804_unidentified
